ID_CLIENT,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,POSTAL_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO,AGREEMENT_RK,TARGET,WORK_TIME,CREDIT,TERM,FST_PAYMENT,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,FAMILY_INCOME,PERSONAL_INCOME
106819315,39,1,Среднее,Не состоял в браке,3,1,1,0,Татарстан,Татарстан,Татарстан,0,0,75032045,0,27,3737,6,0,2,2,от 10000 до 20000 руб.,13000
106816844,22,0,Неоконченное высшее,Не состоял в браке,0,0,1,0,Бурятия,Бурятия,Бурятия,0,0,67436837,0,13,8102,6,2000,1,0,от 20000 до 50000 руб.,13000
106807837,53,1,Среднее специальное,Состою в браке,2,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,61531631,0,74,27130,10,3100,1,0,от 10000 до 20000 руб.,11000
106816824,52,0,Среднее,Состою в браке,2,0,1,0,Татарстан,Татарстан,Татарстан,0,1,67434497,0,120,24900,6,3000,4,3,от 20000 до 50000 руб.,17000
106812230,53,1,Среднее специальное,Состою в браке,2,0,1,0,Алтайский край,Алтайский край,Алтайский край,1,0,64447953,0,144,18849,12,3000,1,0,от 10000 до 20000 руб.,5500
106808701,31,1,Среднее специальное,Не состоял в браке,0,0,1,0,Кировская область,Кировская область,Кировская область,0,0,62035093,0,60,6619,10,1170,1,0,от 10000 до 20000 руб.,10000
106816352,50,0,Высшее,Состою в браке,0,0,1,0,Северная Осетия,Северная Осетия,Северная Осетия,1,0,67229702,0,48,26280,10,2930,1,0,от 10000 до 20000 руб.,9000
106817546,52,0,Среднее специальное,Состою в браке,0,0,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,73841970,1,45,11600,16,3000,2,2,от 10000 до 20000 руб.,10000
106812136,22,0,Неоконченное высшее,Не состоял в браке,0,0,1,0,Пермская область,Пермская область,Пермская область,0,0,64435754,0,8,3699,6,1000,1,0,от 20000 до 50000 руб.,21000
106819462,40,1,Среднее,Состою в браке,0,0,1,0,Орловская область,Орловская область,Орловская область,0,0,75272351,0,45,4300,6,500,1,1,от 10000 до 20000 руб.,8000
106818181,43,0,Высшее,Состою в браке,1,1,1,0,Ленинградская область,Ленинградская область,Ленинградская область,0,0,74478393,0,120,15599,10,1800,1,0,от 20000 до 50000 руб.,25000
106806499,34,1,Высшее,Разведен(а),1,1,1,0,Томская область,Томская область,Томская область,1,0,61163579,0,36,78550,15,27350,1,0,от 20000 до 50000 руб.,30000
106810578,46,0,Среднее специальное,Состою в браке,0,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,62985035,0,288,8405,5,1484,1,0,от 10000 до 20000 руб.,15000
106808854,38,1,Среднее,Не состоял в браке,2,2,1,0,Орловская область,Орловская область,Орловская область,0,0,62089471,0,10,4320,10,480,1,0,от 5000 до 10000 руб.,4800
106816235,40,0,Среднее специальное,Состою в браке,1,1,1,0,Северная Осетия,Северная Осетия,Северная Осетия,0,1,67214892,0,24,23940,6,2660,1,0,от 5000 до 10000 руб.,7800
106808564,28,1,Среднее,Состою в браке,2,2,1,0,Свердловская область,Свердловская область,Свердловская область,1,0,62017514,0,12,34641,10,3850,1,0,от 20000 до 50000 руб.,12000
106809283,39,0,Среднее,Разведен(а),1,1,1,0,Башкирия,Башкирия,Башкирия,0,0,62241422,0,180,6887,3,1000,1,0,от 10000 до 20000 руб.,14000
106812539,36,1,Высшее,Разведен(а),1,1,1,0,Пермская область,Пермская область,Пермская область,0,0,64586891,0,48,4500,3,4000,1,1,от 20000 до 50000 руб.,18000
106805742,40,1,Среднее специальное,Состою в браке,2,1,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,60469656,0,24,27922,12,3200,2,1,от 10000 до 20000 руб.,7000
106804887,48,1,Среднее,Разведен(а),0,0,1,0,Ростовская область,Ростовская область,Ростовская область,1,0,60053344,0,156,11698,9,3000,1,0,от 5000 до 10000 руб.,6000
106808258,47,1,Высшее,Состою в браке,2,1,1,1,Орловская область,Орловская область,Орловская область,1,0,61931375,0,53,8750,3,4000,1,1,от 10000 до 20000 руб.,15000
106818799,48,0,Высшее,Разведен(а),1,0,1,0,Краснодарский край,Краснодарский край,Краснодарский край,1,0,74831020,0,24,96490,18,11500,1,0,свыше 50000 руб.,60000
106813078,46,1,Среднее специальное,Разведен(а),2,0,1,0,Коми,Коми,Коми,0,0,65204994,0,264,5400,10,600,1,0,от 20000 до 50000 руб.,9000
106817806,57,1,Среднее,Состою в браке,0,0,0,1,Коми,Коми,Коми,0,0,74036165,0,48,6080,5,1000,1,0,от 10000 до 20000 руб.,6359
106809717,55,1,Среднее,Не состоял в браке,2,0,1,0,Алтайский край,Алтайский край,Алтайский край,0,0,62436271,1,50,7370,12,820,1,0,от 5000 до 10000 руб.,6000
106806057,44,0,Среднее специальное,Состою в браке,0,0,1,0,Астраханская область,Астраханская область,Астраханская область,0,1,61102905,0,12,23774,5,2650,1,1,от 10000 до 20000 руб.,10000
106804694,57,0,Высшее,Состою в браке,2,0,1,1,Кемеровская область,Кемеровская область,Кемеровская область,1,0,59967229,0,24,27518,10,3060,1,0,от 10000 до 20000 руб.,14000
106811257,42,0,Высшее,Состою в браке,2,2,1,0,Приморский край,Приморский край,Приморский край,0,0,63634314,0,120,15856,3,0,1,1,от 20000 до 50000 руб.,38000
106806486,64,1,Среднее специальное,Состою в браке,3,0,0,1,Ульяновская область,Ульяновская область,Ульяновская область,0,0,61161814,0,48,32370,6,15000,1,0,от 10000 до 20000 руб.,14000
106808469,50,0,Среднее специальное,Состою в браке,2,0,1,0,Башкирия,Башкирия,Башкирия,1,1,61966705,0,36,31790,12,5610,1,0,от 20000 до 50000 руб.,18000
106810716,55,1,Среднее специальное,Разведен(а),1,0,1,0,Татарстан,Татарстан,Татарстан,1,0,63003726,0,60,12990,10,1500,1,0,от 10000 до 20000 руб.,9000
106815850,28,1,Среднее,Состою в браке,0,0,1,0,Владимирская область,Владимирская область,Владимирская область,0,1,67139489,0,60,11180,6,3500,3,3,от 20000 до 50000 руб.,35000
106804666,39,1,Среднее специальное,Состою в браке,2,2,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,59961994,0,48,12250,10,3200,1,0,от 10000 до 20000 руб.,10000
106811801,27,1,Среднее специальное,Не состоял в браке,1,1,1,0,Свердловская область,Свердловская область,Свердловская область,1,0,64338486,0,12,14570,6,1700,1,1,от 10000 до 20000 руб.,14000
